date,country,iso3,cases,hovertext
2020-01-24,Slovenia,SVN,0,Slovenia:0
2020-01-24,Somalia,SOM,0,Somalia:0
2020-01-24,South Africa,ZAF,0,South Africa:0
2020-01-24,South Sudan,SSD,0,South Sudan:0
2020-01-24,Spain,ESP,0,Spain:0
2020-01-24,Sri Lanka,LKA,0,Sri Lanka:0
2020-01-24,Sudan,SDN,0,Sudan:0
2020-01-24,Suriname,SUR,0,Suriname:0
2020-01-24,Sweden,SWE,0,Sweden:0
2020-01-24,Switzerland,CHE,0,Switzerland:0
2020-01-24,Syria,SYR,0,Syria:0
2020-01-24,Taiwan*,TWN,3,Taiwan*:3
2020-01-24,Tajikistan,TJK,0,Tajikistan:0
2020-01-24,Tanzania,TZA,0,Tanzania:0
2020-01-24,Thailand,THA,5,Thailand:5
2020-01-24,Timor-Leste,TLS,0,Timor-Leste:0
2020-01-24,Togo,TGO,0,Togo:0
2020-01-24,Trinidad and Tobago,TTO,0,Trinidad and Tobago:0
2020-01-24,Tunisia,TUN,0,Tunisia:0
2020-01-24,Turkey,TUR,0,Turkey:0
2020-01-24,US,USA,2,US:2
2020-01-24,Uganda,UGA,0,Uganda:0
2020-01-24,Ukraine,UKR,0,Ukraine:0
2020-01-24,United Arab Emirates,ARE,0,United Arab Emirates:0
2020-01-24,United Kingdom,GBR,0,United Kingdom:0
2020-01-24,Uruguay,URY,0,Uruguay:0
2020-01-24,Uzbekistan,UZB,0,Uzbekistan:0
2020-01-24,Venezuela,VEN,0,Venezuela:0
2020-01-24,Vietnam,VNM,2,Vietnam:2
2020-01-24,West Bank and Gaza,PSE,0,West Bank and Gaza:0
2020-01-24,Western Sahara,ESH,0,Western Sahara:0
2020-01-24,Yemen,YEM,0,Yemen:0
2020-01-24,Zambia,ZMB,0,Zambia:0
2020-01-24,Zimbabwe,ZWE,0,Zimbabwe:0
2020-01-25,Afghanistan,AFG,0,Afghanistan:0
2020-01-25,Albania,ALB,0,Albania:0
2020-01-25,Algeria,DZA,0,Algeria:0
2020-01-25,Andorra,AND,0,Andorra:0
2020-01-25,Angola,AGO,0,Angola:0
2020-01-25,Antigua and Barbuda,ATG,0,Antigua and Barbuda:0
2020-01-25,Argentina,ARG,0,Argentina:0
2020-01-25,Armenia,ARM,0,Armenia:0
2020-01-25,Australia,AUS,0,Australia:0
2020-01-25,Austria,AUT,0,Austria:0
2020-01-25,Azerbaijan,AZE,0,Azerbaijan:0
2020-01-25,Bahamas,BHS,0,Bahamas:0
2020-01-25,Bahrain,BHR,0,Bahrain:0
2020-01-25,Bangladesh,BGD,0,Bangladesh:0
2020-01-25,Barbados,BRB,0,Barbados:0
2020-01-25,Belarus,BLR,0,Belarus:0
2020-01-25,Belgium,BEL,0,Belgium:0
2020-01-25,Belize,BLZ,0,Belize:0
2020-01-25,Benin,BEN,0,Benin:0
2020-01-25,Bhutan,BTN,0,Bhutan:0
2020-01-25,Bolivia,BOL,0,Bolivia:0
2020-01-25,Bosnia and Herzegovina,BIH,0,Bosnia and Herzegovina:0
2020-01-25,Botswana,BWA,0,Botswana:0
2020-01-25,Brazil,BRA,0,Brazil:0
2020-01-25,Brunei,BRN,0,Brunei:0
2020-01-25,Bulgaria,BGR,0,Bulgaria:0
2020-01-25,Burkina Faso,BFA,0,Burkina Faso:0
2020-01-25,Burma,MMR,0,Burma:0
2020-01-25,Burundi,BDI,0,Burundi:0
2020-01-25,Cabo Verde,CPV,0,Cabo Verde:0
2020-01-25,Cambodia,KHM,0,Cambodia:0
2020-01-25,Cameroon,CMR,0,Cameroon:0
2020-01-25,Canada,CAN,0,Canada:0
2020-01-25,Central African Republic,CAF,0,Central African Republic:0
2020-01-25,Chad,TCD,0,Chad:0
2020-01-25,Chile,CHL,0,Chile:0
2020-01-25,China,CHN,1406,China:1406
2020-01-25,Colombia,COL,0,Colombia:0
2020-01-25,Comoros,COM,0,Comoros:0
2020-01-25,Congo (Brazzaville),COG,0,Congo (Brazzaville):0
2020-01-25,Congo (Kinshasa),COD,0,Congo (Kinshasa):0
2020-01-25,Costa Rica,CRI,0,Costa Rica:0
2020-01-25,Cote d'Ivoire,CIV,0,Cote d'Ivoire:0
2020-01-25,Croatia,HRV,0,Croatia:0
2020-01-25,Cuba,CUB,0,Cuba:0
2020-01-25,Cyprus,CYP,0,Cyprus:0
2020-01-25,Czechia,CZE,0,Czechia:0
2020-01-25,Denmark,DNK,0,Denmark:0
2020-01-25,Djibouti,DJI,0,Djibouti:0
2020-01-25,Dominica,DMA,0,Dominica:0
2020-01-25,Dominican Republic,DOM,0,Dominican Republic:0
2020-01-25,Ecuador,ECU,0,Ecuador:0
2020-01-25,Egypt,EGY,0,Egypt:0
2020-01-25,El Salvador,SLV,0,El Salvador:0
2020-01-25,Equatorial Guinea,GNQ,0,Equatorial Guinea:0
2020-01-25,Eritrea,ERI,0,Eritrea:0
2020-01-25,Estonia,EST,0,Estonia:0
2020-01-25,Eswatini,SWZ,0,Eswatini:0
2020-01-25,Ethiopia,ETH,0,Ethiopia:0
2020-01-25,Fiji,FJI,0,Fiji:0
2020-01-25,Finland,FIN,0,Finland:0
2020-01-25,France,FRA,3,France:3
2020-01-25,Gabon,GAB,0,Gabon:0
2020-01-25,Gambia,GMB,0,Gambia:0
2020-01-25,Georgia,GEO,0,Georgia:0
2020-01-25,Germany,DEU,0,Germany:0
2020-01-25,Ghana,GHA,0,Ghana:0
2020-01-25,Greece,GRC,0,Greece:0
2020-01-25,Grenada,GRD,0,Grenada:0
2020-01-25,Guatemala,GTM,0,Guatemala:0
2020-01-25,Guinea,GIN,0,Guinea:0
2020-01-25,Guinea-Bissau,GNB,0,Guinea-Bissau:0
2020-01-25,Guyana,GUY,0,Guyana:0
2020-01-25,Haiti,HTI,0,Haiti:0
2020-01-25,Holy See,VAT,0,Holy See:0
2020-01-25,Honduras,HND,0,Honduras:0
2020-01-25,Hungary,HUN,0,Hungary:0
2020-01-25,Iceland,ISL,0,Iceland:0
2020-01-25,India,IND,0,India:0
2020-01-25,Indonesia,IDN,0,Indonesia:0
2020-01-25,Iran,IRN,0,Iran:0
2020-01-25,Iraq,IRQ,0,Iraq:0
2020-01-25,Ireland,IRL,0,Ireland:0
2020-01-25,Israel,ISR,0,Israel:0
2020-01-25,Italy,ITA,0,Italy:0
2020-01-25,Jamaica,JAM,0,Jamaica:0
2020-01-25,Japan,JPN,2,Japan:2
2020-01-25,Jordan,JOR,0,Jordan:0
2020-01-25,Kazakhstan,KAZ,0,Kazakhstan:0
2020-01-25,Kenya,KEN,0,Kenya:0
2020-01-25,"Korea, South",KOR,2,"Korea, South:2"
2020-01-25,Kosovo,XKS,0,Kosovo:0
2020-01-25,Kuwait,KWT,0,Kuwait:0
2020-01-25,Kyrgyzstan,KGZ,0,Kyrgyzstan:0
2020-01-25,Laos,LAO,0,Laos:0
2020-01-25,Latvia,LVA,0,Latvia:0
2020-01-25,Lebanon,LBN,0,Lebanon:0
2020-01-25,Lesotho,LSO,0,Lesotho:0
2020-01-25,Liberia,LBR,0,Liberia:0
2020-01-25,Libya,LBY,0,Libya:0
2020-01-25,Liechtenstein,LIE,0,Liechtenstein:0
2020-01-25,Lithuania,LTU,0,Lithuania:0
2020-01-25,Luxembourg,LUX,0,Luxembourg:0
2020-01-25,Madagascar,MDG,0,Madagascar:0
2020-01-25,Malawi,MWI,0,Malawi:0
2020-01-25,Malaysia,MYS,3,Malaysia:3
2020-01-25,Maldives,MDV,0,Maldives:0
2020-01-25,Mali,MLI,0,Mali:0
2020-01-25,Malta,MLT,0,Malta:0
2020-01-25,Mauritania,MRT,0,Mauritania:0
2020-01-25,Mauritius,MUS,0,Mauritius:0
2020-01-25,Mexico,MEX,0,Mexico:0
2020-01-25,Moldova,MDA,0,Moldova:0
2020-01-25,Monaco,MCO,0,Monaco:0
2020-01-25,Mongolia,MNG,0,Mongolia:0
2020-01-25,Montenegro,MNE,0,Montenegro:0
2020-01-25,Morocco,MAR,0,Morocco:0
2020-01-25,Mozambique,MOZ,0,Mozambique:0
2020-01-25,Namibia,NAM,0,Namibia:0
2020-01-25,Nepal,NPL,1,Nepal:1
2020-01-25,Netherlands,NLD,0,Netherlands:0
2020-01-25,New Zealand,NZL,0,New Zealand:0
2020-01-25,Nicaragua,NIC,0,Nicaragua:0
2020-01-25,Niger,NER,0,Niger:0
2020-01-25,Nigeria,NGA,0,Nigeria:0
2020-01-25,North Macedonia,MKD,0,North Macedonia:0
2020-01-25,Norway,NOR,0,Norway:0
2020-01-25,Oman,OMN,0,Oman:0
2020-01-25,Pakistan,PAK,0,Pakistan:0
2020-01-25,Panama,PAN,0,Panama:0
2020-01-25,Papua New Guinea,PNG,0,Papua New Guinea:0
2020-01-25,Paraguay,PRY,0,Paraguay:0
2020-01-25,Peru,PER,0,Peru:0
2020-01-25,Philippines,PHL,0,Philippines:0
2020-01-25,Poland,POL,0,Poland:0
2020-01-25,Portugal,PRT,0,Portugal:0
2020-01-25,Qatar,QAT,0,Qatar:0
2020-01-25,Romania,ROU,0,Romania:0
2020-01-25,Russia,RUS,0,Russia:0
2020-01-25,Rwanda,RWA,0,Rwanda:0
2020-01-25,Saint Kitts and Nevis,KNA,0,Saint Kitts and Nevis:0
2020-01-25,Saint Lucia,LCA,0,Saint Lucia:0
2020-01-25,Saint Vincent and the Grenadines,VCT,0,Saint Vincent and the Grenadines:0
2020-01-25,San Marino,SMR,0,San Marino:0
2020-01-25,Sao Tome and Principe,STP,0,Sao Tome and Principe:0
2020-01-25,Saudi Arabia,SAU,0,Saudi Arabia:0
2020-01-25,Senegal,SEN,0,Senegal:0
2020-01-25,Serbia,SRB,0,Serbia:0
2020-01-25,Seychelles,SYC,0,Seychelles:0
2020-01-25,Sierra Leone,SLE,0,Sierra Leone:0
2020-01-25,Singapore,SGP,3,Singapore:3
2020-01-25,Slovakia,SVK,0,Slovakia:0
2020-01-25,Slovenia,SVN,0,Slovenia:0
2020-01-25,Somalia,SOM,0,Somalia:0
2020-01-25,South Africa,ZAF,0,South Africa:0
2020-01-25,South Sudan,SSD,0,South Sudan:0
2020-01-25,Spain,ESP,0,Spain:0
2020-01-25,Sri Lanka,LKA,0,Sri Lanka:0
2020-01-25,Sudan,SDN,0,Sudan:0
2020-01-25,Suriname,SUR,0,Suriname:0
2020-01-25,Sweden,SWE,0,Sweden:0
2020-01-25,Switzerland,CHE,0,Switzerland:0
2020-01-25,Syria,SYR,0,Syria:0
2020-01-25,Taiwan*,TWN,3,Taiwan*:3
2020-01-25,Tajikistan,TJK,0,Tajikistan:0
2020-01-25,Tanzania,TZA,0,Tanzania:0
2020-01-25,Thailand,THA,7,Thailand:7
2020-01-25,Timor-Leste,TLS,0,Timor-Leste:0
2020-01-25,Togo,TGO,0,Togo:0
2020-01-25,Trinidad and Tobago,TTO,0,Trinidad and Tobago:0
2020-01-25,Tunisia,TUN,0,Tunisia:0
2020-01-25,Turkey,TUR,0,Turkey:0
2020-01-25,US,USA,2,US:2
2020-01-25,Uganda,UGA,0,Uganda:0
2020-01-25,Ukraine,UKR,0,Ukraine:0
2020-01-25,United Arab Emirates,ARE,0,United Arab Emirates:0
2020-01-25,United Kingdom,GBR,0,United Kingdom:0
2020-01-25,Uruguay,URY,0,Uruguay:0
2020-01-25,Uzbekistan,UZB,0,Uzbekistan:0
2020-01-25,Venezuela,VEN,0,Venezuela:0
2020-01-25,Vietnam,VNM,2,Vietnam:2
2020-01-25,West Bank and Gaza,PSE,0,West Bank and Gaza:0
2020-01-25,Western Sahara,ESH,0,Western Sahara:0
2020-01-25,Yemen,YEM,0,Yemen:0
2020-01-25,Zambia,ZMB,0,Zambia:0
2020-01-25,Zimbabwe,ZWE,0,Zimbabwe:0
2020-01-26,Afghanistan,AFG,0,Afghanistan:0
2020-01-26,Albania,ALB,0,Albania:0
2020-01-26,Algeria,DZA,0,Algeria:0
2020-01-26,Andorra,AND,0,Andorra:0
2020-01-26,Angola,AGO,0,Angola:0
2020-01-26,Antigua and Barbuda,ATG,0,Antigua and Barbuda:0
2020-01-26,Argentina,ARG,0,Argentina:0
2020-01-26,Armenia,ARM,0,Armenia:0
2020-01-26,Australia,AUS,4,Australia:4
2020-01-26,Austria,AUT,0,Austria:0
2020-01-26,Azerbaijan,AZE,0,Azerbaijan:0
2020-01-26,Bahamas,BHS,0,Bahamas:0
2020-01-26,Bahrain,BHR,0,Bahrain:0
2020-01-26,Bangladesh,BGD,0,Bangladesh:0
2020-01-26,Barbados,BRB,0,Barbados:0
2020-01-26,Belarus,BLR,0,Belarus:0
2020-01-26,Belgium,BEL,0,Belgium:0
2020-01-26,Belize,BLZ,0,Belize:0
2020-01-26,Benin,BEN,0,Benin:0
2020-01-26,Bhutan,BTN,0,Bhutan:0
2020-01-26,Bolivia,BOL,0,Bolivia:0
2020-01-26,Bosnia and Herzegovina,BIH,0,Bosnia and Herzegovina:0
2020-01-26,Botswana,BWA,0,Botswana:0
2020-01-26,Brazil,BRA,0,Brazil:0
2020-01-26,Brunei,BRN,0,Brunei:0
2020-01-26,Bulgaria,BGR,0,Bulgaria:0
2020-01-26,Burkina Faso,BFA,0,Burkina Faso:0
2020-01-26,Burma,MMR,0,Burma:0
2020-01-26,Burundi,BDI,0,Burundi:0
2020-01-26,Cabo Verde,CPV,0,Cabo Verde:0
2020-01-26,Cambodia,KHM,0,Cambodia:0
2020-01-26,Cameroon,CMR,0,Cameroon:0
2020-01-26,Canada,CAN,1,Canada:1
2020-01-26,Central African Republic,CAF,0,Central African Republic:0
2020-01-26,Chad,TCD,0,Chad:0
2020-01-26,Chile,CHL,0,Chile:0
2020-01-26,China,CHN,2075,China:2075
2020-01-26,Colombia,COL,0,Colombia:0
2020-01-26,Comoros,COM,0,Comoros:0
2020-01-26,Congo (Brazzaville),COG,0,Congo (Brazzaville):0
2020-01-26,Congo (Kinshasa),COD,0,Congo (Kinshasa):0
2020-01-26,Costa Rica,CRI,0,Costa Rica:0
2020-01-26,Cote d'Ivoire,CIV,0,Cote d'Ivoire:0
2020-01-26,Croatia,HRV,0,Croatia:0
2020-01-26,Cuba,CUB,0,Cuba:0
2020-01-26,Cyprus,CYP,0,Cyprus:0
2020-01-26,Czechia,CZE,0,Czechia:0
2020-01-26,Denmark,DNK,0,Denmark:0
2020-01-26,Djibouti,DJI,0,Djibouti:0
2020-01-26,Dominica,DMA,0,Dominica:0
2020-01-26,Dominican Republic,DOM,0,Dominican Republic:0
2020-01-26,Ecuador,ECU,0,Ecuador:0
2020-01-26,Egypt,EGY,0,Egypt:0
2020-01-26,El Salvador,SLV,0,El Salvador:0
2020-01-26,Equatorial Guinea,GNQ,0,Equatorial Guinea:0
2020-01-26,Eritrea,ERI,0,Eritrea:0
2020-01-26,Estonia,EST,0,Estonia:0
2020-01-26,Eswatini,SWZ,0,Eswatini:0
2020-01-26,Ethiopia,ETH,0,Ethiopia:0
2020-01-26,Fiji,FJI,0,Fiji:0
2020-01-26,Finland,FIN,0,Finland:0
2020-01-26,France,FRA,3,France:3
2020-01-26,Gabon,GAB,0,Gabon:0
2020-01-26,Gambia,GMB,0,Gambia:0
2020-01-26,Georgia,GEO,0,Georgia:0
2020-01-26,Germany,DEU,0,Germany:0
2020-01-26,Ghana,GHA,0,Ghana:0
2020-01-26,Greece,GRC,0,Greece:0
2020-01-26,Grenada,GRD,0,Grenada:0
2020-01-26,Guatemala,GTM,0,Guatemala:0
2020-01-26,Guinea,GIN,0,Guinea:0
2020-01-26,Guinea-Bissau,GNB,0,Guinea-Bissau:0
2020-01-26,Guyana,GUY,0,Guyana:0
2020-01-26,Haiti,HTI,0,Haiti:0
2020-01-26,Holy See,VAT,0,Holy See:0
2020-01-26,Honduras,HND,0,Honduras:0
2020-01-26,Hungary,HUN,0,Hungary:0
2020-01-26,Iceland,ISL,0,Iceland:0
2020-01-26,India,IND,0,India:0
2020-01-26,Indonesia,IDN,0,Indonesia:0
2020-01-26,Iran,IRN,0,Iran:0
2020-01-26,Iraq,IRQ,0,Iraq:0
2020-01-26,Ireland,IRL,0,Ireland:0
2020-01-26,Israel,ISR,0,Israel:0
2020-01-26,Italy,ITA,0,Italy:0
2020-01-26,Jamaica,JAM,0,Jamaica:0
2020-01-26,Japan,JPN,4,Japan:4
2020-01-26,Jordan,JOR,0,Jordan:0
2020-01-26,Kazakhstan,KAZ,0,Kazakhstan:0
2020-01-26,Kenya,KEN,0,Kenya:0
2020-01-26,"Korea, South",KOR,3,"Korea, South:3"
2020-01-26,Kosovo,XKS,0,Kosovo:0
2020-01-26,Kuwait,KWT,0,Kuwait:0
2020-01-26,Kyrgyzstan,KGZ,0,Kyrgyzstan:0
2020-01-26,Laos,LAO,0,Laos:0
2020-01-26,Latvia,LVA,0,Latvia:0
2020-01-26,Lebanon,LBN,0,Lebanon:0
2020-01-26,Lesotho,LSO,0,Lesotho:0
2020-01-26,Liberia,LBR,0,Liberia:0
2020-01-26,Libya,LBY,0,Libya:0
2020-01-26,Liechtenstein,LIE,0,Liechtenstein:0
2020-01-26,Lithuania,LTU,0,Lithuania:0
2020-01-26,Luxembourg,LUX,0,Luxembourg:0
2020-01-26,Madagascar,MDG,0,Madagascar:0
2020-01-26,Malawi,MWI,0,Malawi:0
2020-01-26,Malaysia,MYS,4,Malaysia:4
2020-01-26,Maldives,MDV,0,Maldives:0
2020-01-26,Mali,MLI,0,Mali:0
2020-01-26,Malta,MLT,0,Malta:0
2020-01-26,Mauritania,MRT,0,Mauritania:0
2020-01-26,Mauritius,MUS,0,Mauritius:0
2020-01-26,Mexico,MEX,0,Mexico:0
2020-01-26,Moldova,MDA,0,Moldova:0
2020-01-26,Monaco,MCO,0,Monaco:0
2020-01-26,Mongolia,MNG,0,Mongolia:0
2020-01-26,Montenegro,MNE,0,Montenegro:0
2020-01-26,Morocco,MAR,0,Morocco:0
2020-01-26,Mozambique,MOZ,0,Mozambique:0
2020-01-26,Namibia,NAM,0,Namibia:0
2020-01-26,Nepal,NPL,1,Nepal:1
2020-01-26,Netherlands,NLD,0,Netherlands:0
2020-01-26,New Zealand,NZL,0,New Zealand:0
2020-01-26,Nicaragua,NIC,0,Nicaragua:0
2020-01-26,Niger,NER,0,Niger:0
2020-01-26,Nigeria,NGA,0,Nigeria:0
2020-01-26,North Macedonia,MKD,0,North Macedonia:0
2020-01-26,Norway,NOR,0,Norway:0
2020-01-26,Oman,OMN,0,Oman:0
2020-01-26,Pakistan,PAK,0,Pakistan:0
2020-01-26,Panama,PAN,0,Panama:0
2020-01-26,Papua New Guinea,PNG,0,Papua New Guinea:0
2020-01-26,Paraguay,PRY,0,Paraguay:0
2020-01-26,Peru,PER,0,Peru:0
2020-01-26,Philippines,PHL,0,Philippines:0
2020-01-26,Poland,POL,0,Poland:0
2020-01-26,Portugal,PRT,0,Portugal:0
2020-01-26,Qatar,QAT,0,Qatar:0
2020-01-26,Romania,ROU,0,Romania:0
2020-01-26,Russia,RUS,0,Russia:0
2020-01-26,Rwanda,RWA,0,Rwanda:0
2020-01-26,Saint Kitts and Nevis,KNA,0,Saint Kitts and Nevis:0
2020-01-26,Saint Lucia,LCA,0,Saint Lucia:0
2020-01-26,Saint Vincent and the Grenadines,VCT,0,Saint Vincent and the Grenadines:0
2020-01-26,San Marino,SMR,0,San Marino:0
2020-01-26,Sao Tome and Principe,STP,0,Sao Tome and Principe:0
2020-01-26,Saudi Arabia,SAU,0,Saudi Arabia:0
2020-01-26,Senegal,SEN,0,Senegal:0
2020-01-26,Serbia,SRB,0,Serbia:0
2020-01-26,Seychelles,SYC,0,Seychelles:0
2020-01-26,Sierra Leone,SLE,0,Sierra Leone:0
2020-01-26,Singapore,SGP,4,Singapore:4
2020-01-26,Slovakia,SVK,0,Slovakia:0
2020-01-26,Slovenia,SVN,0,Slovenia:0
2020-01-26,Somalia,SOM,0,Somalia:0
2020-01-26,South Africa,ZAF,0,South Africa:0
2020-01-26,South Sudan,SSD,0,South Sudan:0
2020-01-26,Spain,ESP,0,Spain:0
2020-01-26,Sri Lanka,LKA,0,Sri Lanka:0
2020-01-26,Sudan,SDN,0,Sudan:0
2020-01-26,Suriname,SUR,0,Suriname:0
2020-01-26,Sweden,SWE,0,Sweden:0
2020-01-26,Switzerland,CHE,0,Switzerland:0
2020-01-26,Syria,SYR,0,Syria:0
2020-01-26,Taiwan*,TWN,4,Taiwan*:4
2020-01-26,Tajikistan,TJK,0,Tajikistan:0
2020-01-26,Tanzania,TZA,0,Tanzania:0
2020-01-26,Thailand,THA,8,Thailand:8
2020-01-26,Timor-Leste,TLS,0,Timor-Leste:0
2020-01-26,Togo,TGO,0,Togo:0
2020-01-26,Trinidad and Tobago,TTO,0,Trinidad and Tobago:0
2020-01-26,Tunisia,TUN,0,Tunisia:0
2020-01-26,Turkey,TUR,0,Turkey:0
2020-01-26,US,USA,5,US:5
2020-01-26,Uganda,UGA,0,Uganda:0
2020-01-26,Ukraine,UKR,0,Ukraine:0
2020-01-26,United Arab Emirates,ARE,0,United Arab Emirates:0
2020-01-26,United Kingdom,GBR,0,United Kingdom:0
2020-01-26,Uruguay,URY,0,Uruguay:0
2020-01-26,Uzbekistan,UZB,0,Uzbekistan:0
2020-01-26,Venezuela,VEN,0,Venezuela:0
2020-01-26,Vietnam,VNM,2,Vietnam:2
2020-01-26,West Bank and Gaza,PSE,0,West Bank and Gaza:0
2020-01-26,Western Sahara,ESH,0,Western Sahara:0
2020-01-26,Yemen,YEM,0,Yemen:0
2020-01-26,Zambia,ZMB,0,Zambia:0
2020-01-26,Zimbabwe,ZWE,0,Zimbabwe:0
2020-01-27,Afghanistan,AFG,0,Afghanistan:0
2020-01-27,Albania,ALB,0,Albania:0
2020-01-27,Algeria,DZA,0,Algeria:0
2020-01-27,Andorra,AND,0,Andorra:0
2020-01-27,Angola,AGO,0,Angola:0
2020-01-27,Antigua and Barbuda,ATG,0,Antigua and Barbuda:0
2020-01-27,Argentina,ARG,0,Argentina:0
2020-01-27,Armenia,ARM,0,Armenia:0
2020-01-27,Australia,AUS,5,Australia:5
2020-01-27,Austria,AUT,0,Austria:0
2020-01-27,Azerbaijan,AZE,0,Azerbaijan:0
2020-01-27,Bahamas,BHS,0,Bahamas:0
2020-01-27,Bahrain,BHR,0,Bahrain:0
2020-01-27,Bangladesh,BGD,0,Bangladesh:0
2020-01-27,Barbados,BRB,0,Barbados:0
2020-01-27,Belarus,BLR,0,Belarus:0
2020-01-27,Belgium,BEL,0,Belgium:0
2020-01-27,Belize,BLZ,0,Belize:0
2020-01-27,Benin,BEN,0,Benin:0
2020-01-27,Bhutan,BTN,0,Bhutan:0
2020-01-27,Bolivia,BOL,0,Bolivia:0
2020-01-27,Bosnia and Herzegovina,BIH,0,Bosnia and Herzegovina:0
2020-01-27,Botswana,BWA,0,Botswana:0
2020-01-27,Brazil,BRA,0,Brazil:0
2020-01-27,Brunei,BRN,0,Brunei:0
2020-01-27,Bulgaria,BGR,0,Bulgaria:0
2020-01-27,Burkina Faso,BFA,0,Burkina Faso:0
2020-01-27,Burma,MMR,0,Burma:0
2020-01-27,Burundi,BDI,0,Burundi:0
2020-01-27,Cabo Verde,CPV,0,Cabo Verde:0
2020-01-27,Cambodia,KHM,1,Cambodia:1
2020-01-27,Cameroon,CMR,0,Cameroon:0
2020-01-27,Canada,CAN,1,Canada:1
2020-01-27,Central African Republic,CAF,0,Central African Republic:0
2020-01-27,Chad,TCD,0,Chad:0
2020-01-27,Chile,CHL,0,Chile:0
2020-01-27,China,CHN,2877,China:2877
2020-01-27,Colombia,COL,0,Colombia:0
2020-01-27,Comoros,COM,0,Comoros:0
2020-01-27,Congo (Brazzaville),COG,0,Congo (Brazzaville):0
2020-01-27,Congo (Kinshasa),COD,0,Congo (Kinshasa):0
2020-01-27,Costa Rica,CRI,0,Costa Rica:0
2020-01-27,Cote d'Ivoire,CIV,0,Cote d'Ivoire:0
2020-01-27,Croatia,HRV,0,Croatia:0
2020-01-27,Cuba,CUB,0,Cuba:0
2020-01-27,Cyprus,CYP,0,Cyprus:0
2020-01-27,Czechia,CZE,0,Czechia:0
2020-01-27,Denmark,DNK,0,Denmark:0
2020-01-27,Djibouti,DJI,0,Djibouti:0
2020-01-27,Dominica,DMA,0,Dominica:0
2020-01-27,Dominican Republic,DOM,0,Dominican Republic:0
2020-01-27,Ecuador,ECU,0,Ecuador:0
2020-01-27,Egypt,EGY,0,Egypt:0
2020-01-27,El Salvador,SLV,0,El Salvador:0
2020-01-27,Equatorial Guinea,GNQ,0,Equatorial Guinea:0
2020-01-27,Eritrea,ERI,0,Eritrea:0
2020-01-27,Estonia,EST,0,Estonia:0
2020-01-27,Eswatini,SWZ,0,Eswatini:0
2020-01-27,Ethiopia,ETH,0,Ethiopia:0
2020-01-27,Fiji,FJI,0,Fiji:0
2020-01-27,Finland,FIN,0,Finland:0
2020-01-27,France,FRA,3,France:3
2020-01-27,Gabon,GAB,0,Gabon:0
2020-01-27,Gambia,GMB,0,Gambia:0
2020-01-27,Georgia,GEO,0,Georgia:0
2020-01-27,Germany,DEU,1,Germany:1
2020-01-27,Ghana,GHA,0,Ghana:0
2020-01-27,Greece,GRC,0,Greece:0
2020-01-27,Grenada,GRD,0,Grenada:0
2020-01-27,Guatemala,GTM,0,Guatemala:0
2020-01-27,Guinea,GIN,0,Guinea:0
2020-01-27,Guinea-Bissau,GNB,0,Guinea-Bissau:0
2020-01-27,Guyana,GUY,0,Guyana:0
2020-01-27,Haiti,HTI,0,Haiti:0
2020-01-27,Holy See,VAT,0,Holy See:0
2020-01-27,Honduras,HND,0,Honduras:0
2020-01-27,Hungary,HUN,0,Hungary:0
2020-01-27,Iceland,ISL,0,Iceland:0
2020-01-27,India,IND,0,India:0
2020-01-27,Indonesia,IDN,0,Indonesia:0
2020-01-27,Iran,IRN,0,Iran:0
2020-01-27,Iraq,IRQ,0,Iraq:0
2020-01-27,Ireland,IRL,0,Ireland:0
2020-01-27,Israel,ISR,0,Israel:0
2020-01-27,Italy,ITA,0,Italy:0
2020-01-27,Jamaica,JAM,0,Jamaica:0
2020-01-27,Japan,JPN,4,Japan:4
2020-01-27,Jordan,JOR,0,Jordan:0
2020-01-27,Kazakhstan,KAZ,0,Kazakhstan:0
2020-01-27,Kenya,KEN,0,Kenya:0
2020-01-27,"Korea, South",KOR,4,"Korea, South:4"
2020-01-27,Kosovo,XKS,0,Kosovo:0
2020-01-27,Kuwait,KWT,0,Kuwait:0
2020-01-27,Kyrgyzstan,KGZ,0,Kyrgyzstan:0
2020-01-27,Laos,LAO,0,Laos:0
2020-01-27,Latvia,LVA,0,Latvia:0
2020-01-27,Lebanon,LBN,0,Lebanon:0
2020-01-27,Lesotho,LSO,0,Lesotho:0
2020-01-27,Liberia,LBR,0,Liberia:0
2020-01-27,Libya,LBY,0,Libya:0
2020-01-27,Liechtenstein,LIE,0,Liechtenstein:0
2020-01-27,Lithuania,LTU,0,Lithuania:0
2020-01-27,Luxembourg,LUX,0,Luxembourg:0
2020-01-27,Madagascar,MDG,0,Madagascar:0
2020-01-27,Malawi,MWI,0,Malawi:0
2020-01-27,Malaysia,MYS,4,Malaysia:4
2020-01-27,Maldives,MDV,0,Maldives:0
2020-01-27,Mali,MLI,0,Mali:0
2020-01-27,Malta,MLT,0,Malta:0
2020-01-27,Mauritania,MRT,0,Mauritania:0
2020-01-27,Mauritius,MUS,0,Mauritius:0
2020-01-27,Mexico,MEX,0,Mexico:0
2020-01-27,Moldova,MDA,0,Moldova:0
2020-01-27,Monaco,MCO,0,Monaco:0
2020-01-27,Mongolia,MNG,0,Mongolia:0
2020-01-27,Montenegro,MNE,0,Montenegro:0
2020-01-27,Morocco,MAR,0,Morocco:0
2020-01-27,Mozambique,MOZ,0,Mozambique:0
